MACAddress,phoneDN,modelNumber,versionID,hardwareRevision,serialNumber,DHCPEnabled,DHCPServer,IPAddress,SubNetMask,DefaultRouter,DNSServer1,DNSServer2,DNSServer3,DomainName,AltTFTP,TFTPServer1TFTPServer2,CallManager1,CallManager2,CallManager3,CallManager4,CallManager5VLANId,AdminVLANId,CDPNeighborDeviceId,CDPNeighborIP,CDPNeighborPort,LLDPNeighborDeviceId,LLDPNeighborIP,LLDPNeighborPort,PortSpeed
B07D47D3628A,1015974040,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596AZ,Yes,10.202.3.17,10.208.131.242,255.255.255.0,10.208.131.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS02.net.svm.com,10.207.131.4,GigabitEthernet1/0/26,,,,"Full, 1000"
B07D47D388FE,1015977475,CP-8851,sip88xx.11-0-1-11,V01,FCH19259TUV,Yes,10.202.3.17,10.208.132.125,255.255.255.0,10.208.132.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS03.net.svm.com,10.207.132.4,GigabitEthernet1/0/8,,,,"Full, 1000"
B07D47D3DFD4,1015974022,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192787PZ,Yes,10.202.3.17,10.208.132.112,255.255.255.0,10.208.132.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS03.net.svm.com,10.207.132.4,GigabitEthernet1/0/29,,,,"Full, 100"
B07D47D36502,1015978482,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596L9,Yes,10.202.3.17,10.208.130.237,255.255.255.0,10.208.130.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS01.net.svm.com,10.207.130.4,GigabitEthernet1/0/43,,,,"Full, 1000"
B07D47D2B680,1015977456,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192491GV,Yes,10.202.3.17,10.208.132.124,255.255.255.0,10.208.132.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS03.net.svm.com,10.207.132.4,GigabitEthernet1/0/41,,,,"Full, 1000"
B07D47D38894,1015977359,CP-8851,sip88xx.11-0-1-11,V01,FCH19259TTA,Yes,10.202.3.17,10.208.132.138,255.255.255.0,10.208.132.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS03.net.svm.com,10.207.132.4,GigabitEthernet1/0/21,,,,"Full, 1000"
B07D47D2AC86,1015978110,CP-8851,sip88xx.11-0-1-11,V01,FCH192490DA,Yes,10.202.3.17,10.208.131.246,255.255.255.0,10.208.131.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS02.net.svm.com,10.207.131.4,GigabitEthernet1/0/25,,,,"Full, 1000"
B07D47D3DBE8,1015974394,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19278797,Yes,10.202.3.17,10.208.131.231,255.255.255.0,10.208.131.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS02.net.svm.com,10.207.131.4,GigabitEthernet1/0/20,,,,"Full, 1000"
B07D47D364A8,1015977538,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596JY,Yes,10.202.3.17,10.208.132.242,255.255.255.0,10.208.132.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS03.net.svm.com,10.207.132.4,GigabitEthernet1/0/37,,,,"Full, 1000"
B07D47D2AFC6,1015977344,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192490RJ,Yes,10.202.3.17,10.208.132.240,255.255.255.0,10.208.132.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS03.net.svm.com,10.207.132.4,GigabitEthernet1/0/26,,,,"Full, 1000"
64D98968DB48,1075254045,CP-7962G,*SCCP42.9-4-2SR3-1S*,12.0,FCH1528BNDJ,Yes,10.30.30.7,10.127.113.27,255.255.255.0,10.127.113.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com   Active,abscuccmsub01.voice.es.svm.com   Standby,bbscuccmsub02.voice.es.svm.com,,,,SCMEMAHS639901-AS04.net.ahs.com,10.126.113.4,GigabitEthernet1/0/8,,,,"Full, 100"
00C1B1E4ED5A,1015978250,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH2114DH66,Yes,10.202.3.17,10.208.133.117,255.255.255.0,10.208.133.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS04.net.svm.com,10.207.133.4,GigabitEthernet1/0/35,,,,"Full, 1000"
B07D47D363E4,1015978188,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596G2,Yes,10.202.3.17,10.208.132.249,255.255.255.0,10.208.132.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS03.net.svm.com,10.207.132.4,GigabitEthernet1/0/27,,,,"Full, 1000"
B07D47D36302,1015974461,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596CR,Yes,10.202.3.17,10.208.134.114,255.255.255.0,10.208.134.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS05.net.svm.com,10.207.134.4,GigabitEthernet1/0/1,,,,"Full, 1000"
64D98968D28F,1075254158,CP-7962G,*SCCP42.9-4-2SR3-1S*,12.0,FCH1528BLFV,Yes,10.30.30.7,10.127.113.68,255.255.255.0,10.127.113.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com   Active,abscuccmsub01.voice.es.svm.com   Standby,bbscuccmsub02.voice.es.svm.com,,,,SCMEMAHS639901-AS04.net.ahs.com,10.126.113.4,GigabitEthernet1/0/30,,,,"Full, 100"
B07D47D2B37C,1015978123,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1924915H,Yes,10.202.3.17,10.208.134.117,255.255.255.0,10.208.134.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS05.net.svm.com,10.207.134.4,GigabitEthernet1/0/39,,,,"Full, 1000"
B07D47D2B5AC,1015977170,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192491DR,Yes,10.202.3.17,10.208.134.115,255.255.255.0,10.208.134.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS05.net.svm.com,10.207.134.4,GigabitEthernet1/0/8,,,,"Full, 1000"
64D9896896F1,1075255022,CP-7962G,*SCCP42.9-4-2SR3-1S*,12.0,FCH1528B78F,Yes,10.30.30.7,10.127.126.246,255.255.255.0,10.127.126.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub02.voice.es.svm.com   Active,abscuccmsub03.voice.es.svm.com   Standby,bbscuccmsub01.voice.es.svm.com,,,,SCMEMAHS639901-AS17.net.ahs.com,10.126.126.4,GigabitEthernet1/0/48,,,,"Full, 100"
B07D47D362AA,1015977908,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596BF,Yes,10.202.3.17,10.208.134.116,255.255.255.0,10.208.134.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS05.net.svm.com,10.207.134.4,GigabitEthernet1/0/45,,,,"Full, 1000"
B07D47D3715E,1015972992,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192597YT,Yes,10.202.3.17,10.208.133.136,255.255.255.0,10.208.133.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS04.net.svm.com,10.207.133.4,GigabitEthernet1/0/3,,,,"Full, 1000"
B07D47D36990,1015978906,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1925973E,Yes,10.202.3.17,10.208.132.250,255.255.255.0,10.208.132.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS03.net.svm.com,10.207.132.4,GigabitEthernet1/0/33,,,,"Full, 1000"
BCC493510C08,1075257622,CP-8851,sip88xx.11-0-1-11,V01,FCH19219NCM,Yes,10.230.30.7,10.127.125.125,255.255.255.0,10.127.125.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com  Active,abscuccmsub01.voice.es.svm.com  Standby,bbscuccmsub02.voice.es.svm.com,10.126.154.254,,,SCMEMAHS639901-AS16.net.ahs.com,10.126.125.5,GigabitEthernet1/0/14,,,,"Full, 1000"
BCC4935035E6,1015976305,CP-8851,sip88xx.11-0-1-11,V01,FCH19199DSU,Yes,10.202.3.17,10.208.134.239,255.255.255.0,10.208.134.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS05.net.svm.com,10.207.134.4,GigabitEthernet1/0/35,,,,"Full, 1000"
B07D47D315CE,1015974458,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19249H6U,Yes,10.202.3.17,10.208.134.230,255.255.255.0,10.208.134.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS05.net.svm.com,10.207.134.4,GigabitEthernet1/0/3,,,,"Full, 1000"
B07D47D38324,1015971250,CP-8851,sip88xx.11-0-1-11,V01,FCH19259T6U,Yes,10.202.3.17,10.208.134.240,255.255.255.0,10.208.134.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS05.net.svm.com,10.207.134.4,GigabitEthernet1/0/47,,,,"Full, 1000"
B07D47D317E0,1015977841,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19249HEM,Yes,10.202.3.17,10.208.134.228,255.255.255.0,10.208.134.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS05.net.svm.com,10.207.134.4,GigabitEthernet1/0/11,,,,"Full, 1000"
9C57AD124042,1015971183,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19399HBV,Yes,10.202.3.17,10.208.136.116,255.255.255.0,10.208.136.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,Yes,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS07.net.svm.com,10.207.136.4,GigabitEthernet1/0/22,,,,"Full, 1000"
B07D47D31750,1015976965,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19249HCH,Yes,10.202.3.17,10.208.134.231,255.255.255.0,10.208.134.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS05.net.svm.com,10.207.134.4,GigabitEthernet1/0/5,,,,"Full, 1000"
B07D47D31B3A,1015978481,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19249HT8,Yes,10.202.3.17,10.208.134.247,255.255.255.0,10.208.134.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS05.net.svm.com,10.207.134.4,GigabitEthernet1/0/37,,,,"Full, 1000"
B07D47D31260,1015974241,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19249GTW,Yes,10.202.3.17,10.208.76.116,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/3,,,,"Full, 1000"
B07D47D2A8C4,1015978834,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19248ZZ5,Yes,10.202.3.17,10.208.134.245,255.255.255.0,10.208.134.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS05.net.svm.com,10.207.134.4,GigabitEthernet1/0/25,,,,"Full, 1000"
B07D47D2ACC0,1015977701,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192490E5,Yes,10.202.3.17,10.208.134.225,255.255.255.0,10.208.134.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS05.net.svm.com,10.207.134.4,GigabitEthernet1/0/32,,,,"Full, 1000"
20370617EAD6,1075254357,CP-7962G,*SCCP42.9-4-2SR3-1S*,12.0,FCH1524A0V3,Yes,10.230.30.7,10.127.128.245,255.255.255.0,10.127.128.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com   Active,abscuccmsub01.voice.es.svm.com   Standby,bbscuccmsub02.voice.es.svm.com,,,,SCMEMAHS639901-AS19.net.ahs.com,10.126.128.4,GigabitEthernet1/0/36,,,,"Full, 100"
B07D47D2AE74,1015976948,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192490LK,Yes,10.202.3.17,10.208.136.243,255.255.255.0,10.208.136.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS07.net.svm.com,10.207.136.4,GigabitEthernet1/0/46,,,,"Full, 1000"
B07D47D2B382,1015971855,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1924915L,Yes,10.202.3.17,10.208.134.248,255.255.255.0,10.208.134.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS05.net.svm.com,10.207.134.4,GigabitEthernet1/0/4,,,,"Full, 1000"
B07D47D3865C,1015977614,CP-8851,sip88xx.11-0-1-11,V01,FCH19259TJY,Yes,10.119.3.17,10.208.136.247,255.255.255.0,10.208.136.1,10.119.3.17,10.202.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS07.net.svm.com,10.207.136.4,GigabitEthernet1/0/24,,,,"Full, 1000"
B07D47D381CE,1015978727,CP-8851,sip88xx.11-0-1-11,V01,FCH19259T1S,Yes,10.119.3.17,10.208.136.115,255.255.255.0,10.208.136.1,10.119.3.17,10.202.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS07.net.svm.com,10.207.136.4,GigabitEthernet1/0/42,,,,"Full, 1000"
B07D47D38954,1015976893,CP-8851,sip88xx.11-0-1-11,V01,FCH19259TW4,Yes,10.119.3.17,10.208.136.245,255.255.255.0,10.208.136.1,10.119.3.17,10.202.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS07.net.svm.com,10.207.136.4,GigabitEthernet1/0/33,,,,"Full, 1000"
B07D47D36FE8,1015974217,CP-8851,sip88xx.11-0-1-11,V01,FCH192597TA,Yes,10.119.3.17,10.208.76.37,255.255.255.0,10.208.76.1,10.119.3.17,10.202.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/21,,,,"Full, 1000"
B07D47D38404,1015971701,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19259TA4,Yes,10.202.3.17,10.208.136.119,255.255.255.0,10.208.136.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS07.net.svm.com,10.207.136.4,GigabitEthernet1/0/30,,,,"Full, 1000"
B07D47D36B2C,1015974042,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1925979G,Yes,10.202.3.17,10.208.136.250,255.255.255.0,10.208.136.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS07.net.svm.com,10.207.136.4,GigabitEthernet1/0/20,,,,"Full, 1000"
B07D47D38378,1015975139,CP-8851,sip88xx.11-0-1-11,V01,FCH19259T82,Yes,10.202.3.17,10.208.137.200,255.255.255.0,10.208.137.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS08.net.svm.com,10.207.137.4,GigabitEthernet1/0/46,,,,"Full, 1000"
B07D47D2ABC8,1015978938,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192490AH,Yes,10.202.3.17,10.208.134.241,255.255.255.0,10.208.134.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS05.net.svm.com,10.207.134.4,GigabitEthernet1/0/41,,,,"Full, 1000"
B07D47D362DE,1015977558,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596C7,Yes,10.202.3.17,10.208.136.138,255.255.255.0,10.208.136.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS07.net.svm.com,10.207.136.4,GigabitEthernet1/0/44,,,,"Full, 1000"
5006AB08D75A,1015972560,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19478GQA,Yes,10.202.3.17,10.208.137.181,255.255.255.0,10.208.137.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS08.net.svm.com,10.207.137.4,GigabitEthernet1/0/7,,,,"Full, 1000"
2C3F38C98CC5,1075254657,CP-7962G,*SCCP42.9-4-2SR3-1S*,12.0,FCH1541BJ15,Yes,10.30.30.7,10.127.131.197,255.255.255.0,10.127.131.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com   Active,abscuccmsub01.voice.es.svm.com   Standby,bbscuccmsub02.voice.es.svm.com,,,,SCMEMAHS639901-AS22.net.ahs.com,10.126.131.4,GigabitEthernet1/0/12,,,,"Full, 100"
BCC493514BDC,1075254424,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19219VEZ,Yes,10.30.30.7,10.127.126.248,255.255.255.0,10.127.126.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com  Active,abscuccmsub01.voice.es.svm.com  Standby,bbscuccmsub02.voice.es.svm.com,,,,SCMEMAHS639901-AS17.net.ahs.com,10.126.126.4,GigabitEthernet1/0/23,,,,"Full, 1000"
38ED18FE3C54,1075255647,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1932ACXD,Yes,10.30.30.7,10.127.127.240,255.255.255.0,10.127.127.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com  Active,abscuccmsub01.voice.es.svm.com  Standby,bbscuccmsub02.voice.es.svm.com,10.126.154.254,,,SCMEMAHS639901-AS18.net.ahs.com,10.126.127.4,GigabitEthernet1/0/3,,,,"Full, 1000"
5006AB09AF3C,1075254334,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH194887WD,Yes,10.230.30.7,10.127.131.117,255.255.255.0,10.127.131.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com  Active,abscuccmsub01.voice.es.svm.com  Standby,bbscuccmsub02.voice.es.svm.com,,,,SCMEMAHS639901-AS22.net.ahs.com,10.126.131.4,GigabitEthernet1/0/15,,,,"Full, 1000"
9C57AD12452E,1015978372,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19399HWD,Yes,10.202.3.17,10.208.151.116,255.255.255.0,10.208.151.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM431-A01-AS02.net.svm.com,10.207.151.4,GigabitEthernet1/0/25,,,,"Full, 1000"
009AD2F14AA6,1015978294,CP-8851,sip88xx.12-0-1SR1-1,V31,FCH2119E8KX,Yes,10.202.3.17,10.208.150.226,255.255.255.0,10.208.150.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,10.203.40.90,,,MEM431-A01-AS01.net.svm.com,10.207.150.4,GigabitEthernet1/0/7,,,,"Full, 1000"
B07D47D2A8CA,1015975538,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19248ZZ8,Yes,10.202.3.17,10.208.137.250,255.255.255.0,10.208.137.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS08.net.svm.com,10.207.137.4,GigabitEthernet1/0/5,,,,"Full, 1000"
B07D47D2AE2C,1015978164,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192490KH,Yes,10.202.3.17,10.208.137.206,255.255.255.0,10.208.137.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS08.net.svm.com,10.207.137.4,GigabitEthernet1/0/30,,,,"Full, 1000"
B07D47D2AE4E,1015971926,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192490L0,Yes,10.202.3.17,10.208.138.119,255.255.255.0,10.208.138.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS09.net.svm.com,10.207.138.4,GigabitEthernet1/0/32,,,,"Full, 1000"
B07D47D2AE86,1015978890,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192490LU,Yes,10.202.3.17,10.208.76.122,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/30,,,,"Full, 1000"
9C57AD1243E8,1015978374,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19399HRL,Yes,10.202.3.17,10.208.138.229,255.255.255.0,10.208.138.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS09.net.svm.com,10.207.138.4,GigabitEthernet1/0/37,,,,"Full, 1000"
B07D47D2B5AA,1015975614,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192491DQ,Yes,10.202.3.17,10.208.138.116,255.255.255.0,10.208.138.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS09.net.svm.com,10.207.138.4,GigabitEthernet1/0/34,,,,"Full, 1000"
B07D47D36326,1015977557,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596D9,Yes,10.202.3.17,10.208.138.115,255.255.255.0,10.208.138.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS09.net.svm.com,10.207.138.4,GigabitEthernet1/0/46,,,,"Full, 1000"
